Brand,model,Year,kmDriven,Transmission,Owner,FuelType,AskPrice,km_per_year
Mercedes-Benz,C Class,2011,96500.0,Automatic,second,Diesel,580000,6433.333333333333
Renault,Duster,2013,87000.0,Manual,second,Diesel,435000,6692.307692307692
Maruti Suzuki,Baleno,2015,87000.0,Manual,second,Diesel,550000,7909.090909090909
Maruti Suzuki,Celerio,2014,51000.0,Manual,second,Petrol,370000,4250.0
Hyundai,Creta,2018,120000.0,Manual,first,Hybrid/CNG,726000,15000.0
Hyundai,i10,2013,64000.0,Automatic,second,Petrol,329000,4923.076923076923
BMW,3 Series,2010,150000.0,Automatic,second,Diesel,650000,9375.0
Maruti Suzuki,Alto-K10,2008,82000.0,Automatic,second,Petrol,180000,4555.555555555556
Tata,Nexon,2021,67000.0,Manual,first,Diesel,890000,13400.0
Maruti Suzuki,Omni,2018,50000.0,Automatic,first,Hybrid/CNG,250000,6250.0
Renault,KWID,2017,71000.0,Manual,first,Petrol,245000,7888.888888888889
Toyota,Etios,2014,95000.0,Manual,first,Diesel,695000,7916.666666666667
Maruti Suzuki,Wagon-R,2015,85000.0,Manual,first,Petrol,450000,7727.272727272727
Hyundai,i10,2013,102091.0,Automatic,second,Hybrid/CNG,300000,7853.153846153846
Hyundai,Verna,2014,76000.0,Automatic,second,Diesel,465000,6333.333333333333
Tata,Tiago,2022,19300.0,Manual,first,Hybrid/CNG,684000,4825.0
Maruti Suzuki,Wagon-R-1-0,2010,63000.0,Manual,first,Petrol,210000,3937.5
Maruti Suzuki,Vitara-Brezza,2019,89500.0,Automatic,second,Diesel,669300,12785.714285714286
Toyota,Corolla Altis,2015,98000.0,Manual,first,Petrol,498888,8909.09090909091
Honda,City,2009,68000.0,Automatic,first,Hybrid/CNG,315000,4000.0
Maruti Suzuki,SX4,2010,21000.0,Manual,second,Hybrid/CNG,199000,1312.5
Mahindra,Bolero Power Plus,2017,129000.0,Manual,first,Diesel,725000,14333.333333333334
Chevrolet,Cruze,2011,53000.0,Automatic,second,Diesel,295000,3533.3333333333335
Maruti Suzuki,Zen-Estilo,2011,45000.0,Manual,second,Hybrid/CNG,120000,3000.0
MG,Hector,2020,90000.0,Manual,first,Diesel,1375000,15000.0
Skoda,Fabia,2010,45000.0,Manual,second,Petrol,165000,2812.5
Nissan,Micra,2020,16330.0,Automatic,first,Petrol,575000,2721.6666666666665
Hyundai,Eon,2015,81000.0,Manual,second,Petrol,210000,7363.636363636364
Volkswagen,Polo,2015,50000.0,Manual,second,Diesel,650000,4545.454545454545
Kia,Carnival,2021,25000.0,Automatic,second,Diesel,2395000,5000.0
Mercedes-Benz,S-Class,2013,85000.0,Automatic,second,Diesel,1150000,6538.461538461538
Tata,Indica V2,2009,31000.0,Automatic,second,Diesel,105000,1823.5294117647059
Mahindra,XUV500,2014,180000.0,Manual,first,Diesel,850000,15000.0
Maruti Suzuki,Swift,2007,135767.0,Manual,first,Petrol,150000,7145.631578947368
Maruti Suzuki,Ertiga,2022,38000.0,Manual,first,Hybrid/CNG,1100000,9500.0
Mercedes-Benz,GLS,2023,25000.0,Automatic,first,Diesel,12500000,8333.333333333334
Maruti Suzuki,Vitara-Brezza,2018,78000.0,Manual,first,Diesel,750000,9750.0
Chevrolet,Spark,2011,90450.0,Automatic,second,Hybrid/CNG,85000,6030.0
Ford,Figo Aspire,2017,56500.0,Manual,second,Diesel,488000,6277.777777777777
Maruti Suzuki,Eeco,2015,182000.0,Automatic,first,Hybrid/CNG,330000,16545.454545454544
Mahindra,KUV 100,2017,66000.0,Automatic,second,Hybrid/CNG,270000,7333.333333333333
Maruti Suzuki,Eeco,2020,93000.0,Manual,first,Hybrid/CNG,575000,15500.0
Toyota,Innova Crysta,2019,53000.0,Manual,first,Diesel,1650000,7571.428571428572
Maruti Suzuki,Eeco,2018,59000.0,Manual,first,Hybrid/CNG,390000,7375.0
Renault,KWID,2015,53000.0,Manual,second,Hybrid/CNG,210000,4818.181818181818
Hyundai,i10,2013,53416.0,Manual,second,Petrol,285000,4108.923076923077
Toyota,Urban Cruiser Hyryder,2024,1900.0,Automatic,first,Hybrid/CNG,2125000,950.0
Honda,City,2009,77000.0,Automatic,second,Hybrid/CNG,290000,4529.411764705882
Hyundai,Grand i10,2017,49000.0,Manual,first,Hybrid/CNG,391000,5444.444444444444
Skoda,Superb,2014,96000.0,Automatic,first,Diesel,850000,8000.0
Volvo,XC40,2018,226350.0,Automatic,first,Diesel,2475000,28293.75
Chevrolet,Beat,2013,21000.0,Manual,first,Petrol,195000,1615.3846153846155
Honda,BRV,2018,82502.0,Manual,first,Petrol,700000,10312.75
Mahindra,KUV 100,2018,67000.0,Manual,first,Hybrid/CNG,388888,8375.0
Ford,Ecosport,2017,105000.0,Manual,second,Diesel,649000,11666.666666666666
Maruti Suzuki,Alto-800,2011,40000.0,Manual,second,Petrol,211000,2666.6666666666665
Hyundai,Eon,2015,58122.0,Manual,second,Petrol,280000,5283.818181818182
Skoda,Octavia,2022,23000.0,Automatic,second,Petrol,2290000,5750.0
Honda,City,2016,71000.0,Automatic,first,Petrol,675000,7100.0
Maruti Suzuki,Wagon-R,2018,51000.0,Manual,second,Hybrid/CNG,395000,6375.0
Maruti Suzuki,Swift Dzire,2017,69000.0,Manual,first,Diesel,685000,7666.666666666667
Jeep,Compass,2018,46300.0,Manual,second,Diesel,990000,5787.5
Maruti Suzuki,Swift-Dzire,2017,38000.0,Manual,first,Petrol,530000,4222.222222222223
Honda,City ZX,2008,119000.0,Automatic,second,Hybrid/CNG,145800,6611.111111111111
Mercedes-Benz,GLE,2017,57000.0,Automatic,second,Diesel,3050000,6333.333333333333
Mahindra,Alturas G4,2020,50000.0,Automatic,second,Diesel,1560000,8333.333333333334
Mahindra,XUV500,2017,118000.0,Automatic,second,Diesel,699000,13111.111111111111
Kia,Sonet,2022,23000.0,Automatic,first,Petrol,1150000,5750.0
Volkswagen,Polo,2013,113000.0,Manual,first,Diesel,299000,8692.307692307691
Honda,City,2019,43000.0,Manual,second,Hybrid/CNG,750000,6142.857142857143
Hyundai,Santro,2003,65804.0,Manual,second,Hybrid/CNG,50000,2861.0434782608695
Hyundai,Accent,2010,77000.0,Manual,second,Hybrid/CNG,145000,4812.5
Audi,A6,2019,60000.0,Automatic,second,Diesel,2350000,8571.42857142857
Toyota,Innova,2013,132000.0,Manual,second,Diesel,693999,10153.846153846154
Maruti Suzuki,Alto,2011,81000.0,Manual,second,Hybrid/CNG,165000,5400.0
Hyundai,Santro,2006,50000.0,Manual,second,Petrol,75000,2500.0
Volkswagen,Polo,2016,144.0,Manual,second,Diesel,565000,14.4
Tata,Nexon,2019,55000.0,Manual,second,Hybrid/CNG,480000,7857.142857142857
Maruti Suzuki,Wagon-R-1-0,2021,90000.0,Manual,first,Hybrid/CNG,565000,18000.0
Mercedes-Benz,GLE,2019,30000.0,Automatic,first,Diesel,4900000,4285.714285714285
Chevrolet,Cruze,2012,950000.0,Automatic,second,Diesel,350000,67857.14285714286
Toyota,Innova Crysta,2017,68000.0,Automatic,second,Diesel,1260000,7555.555555555556
Skoda,Fabia,2012,80000.0,Manual,first,Diesel,325000,5714.285714285715
BMW,3 Series,2012,35000.0,Automatic,second,Diesel,1250000,2500.0
Mahindra,Scorpio,2015,81000.0,Manual,first,Diesel,650000,7363.636363636364
Audi,A4,2015,72000.0,Automatic,second,Diesel,1221000,6545.454545454545
Hyundai,i20,2016,55000.0,Manual,first,Hybrid/CNG,450000,5500.0
Hyundai,Verna,2017,130000.0,Automatic,second,Diesel,799000,14444.444444444445
Maruti Suzuki,Alto-K10,2011,95500.0,Manual,second,Petrol,190000,6366.666666666667
Maruti Suzuki,Ertiga,2019,54000.0,Manual,first,Hybrid/CNG,971000,7714.285714285715
Honda,Accord,2013,67100.0,Automatic,second,Petrol,511000,5161.538461538462
Honda,City,2014,116000.0,Manual,second,Diesel,650000,9666.666666666666
Maruti Suzuki,Celerio-X,2020,142000.0,Automatic,second,Hybrid/CNG,320000,23666.666666666668
Renault,Lodgy,2016,150000.0,Manual,second,Diesel,450000,15000.0
Maruti Suzuki,Vitara-Brezza,2016,88000.0,Manual,second,Diesel,665000,8800.0
Tata,Harrier,2022,33000.0,Manual,first,Diesel,1450000,8250.0
BMW,7 Series,2010,86000.0,Automatic,second,Diesel,1025000,5375.0
Maruti Suzuki,Wagon-R,2022,30500.0,Manual,first,Hybrid/CNG,580000,7625.0
Hyundai,Santro Xing,2012,65165.0,Manual,second,Hybrid/CNG,155000,4654.642857142857
Maruti Suzuki,Ertiga,2014,97694.0,Manual,second,Hybrid/CNG,665000,8141.166666666667
Toyota,Land Cruiser,1999,30000.0,Automatic,first,Petrol,2100000,1111.111111111111
Hyundai,Aura,2021,40000.0,Manual,first,Petrol,700000,8000.0
Hyundai,i20,2014,80000.0,Automatic,second,Petrol,355000,6666.666666666667
MG,Hector,2019,46000.0,Automatic,first,Hybrid/CNG,1250000,6571.428571428572
Honda,City ZX,2008,119000.0,Automatic,second,Hybrid/CNG,145000,6611.111111111111
Tata,Zest,2014,85000.0,Automatic,second,Petrol,250000,7083.333333333333
Honda,City,2019,49500.0,Manual,first,Diesel,899000,7071.428571428572
Maruti Suzuki,Fronx ,2024,8254.0,Manual,first,Petrol,825000,4127.0
BMW,3 Series,2012,135000.0,Automatic,first,Diesel,750000,9642.857142857143
Ssangyong,Rexton,2013,120000.0,Automatic,second,Diesel,240000,9230.76923076923
Hyundai,Grand i10,2018,53300.0,Automatic,second,Hybrid/CNG,525111,6662.5
Mahindra,Scorpio Classic,2016,55000.0,Manual,second,Diesel,720000,5500.0
Honda,Jazz,2010,65000.0,Automatic,first,Hybrid/CNG,180000,4062.5
Hyundai,Eon,2016,56000.0,Manual,second,Petrol,240000,5600.0
Mahindra,Rexton,2013,105000.0,Automatic,second,Diesel,461000,8076.923076923077
Maruti Suzuki,Wagon-R,2012,134000.0,Manual,first,Petrol,320000,9571.42857142857
Toyota,Camry,2024,6500.0,Automatic,first,Hybrid/CNG,4050000,3250.0
Maruti Suzuki,Swift-Dzire,2018,90000.0,Manual,second,Hybrid/CNG,621000,11250.0
Maruti Suzuki,Wagon-R-1-0,2017,42000.0,Automatic,first,Hybrid/CNG,385000,4666.666666666667
Hyundai,i10,2016,44103.0,Automatic,second,Petrol,465000,4410.3
Maruti Suzuki,Eeco,2011,69000.0,Manual,first,Petrol,245000,4600.0
Hyundai,Xcent,2016,123913.0,Manual,second,Hybrid/CNG,333333,12391.3
Maruti Suzuki,Swift-Dzire,2009,58000.0,Automatic,second,Hybrid/CNG,200000,3411.764705882353
Maruti Suzuki,Wagon-R,2014,35188.0,Manual,first,Hybrid/CNG,365000,2932.3333333333335
Honda,Jazz,2021,34000.0,Automatic,first,Petrol,790000,6800.0
Hyundai,New i20,2022,12214.0,Automatic,first,Petrol,953000,3053.5
Maruti Suzuki,Wagon-R,2010,36836.0,Automatic,first,Petrol,240000,2302.25
Honda,City,2017,54000.0,Automatic,second,Petrol,715000,6000.0
Maruti Suzuki,Swift,2014,89000.0,Manual,second,Diesel,510000,7416.666666666667
Honda,City,2015,77000.0,Automatic,second,Petrol,595000,7000.0
Mahindra,Xylo,2015,267000.0,Manual,second,Diesel,310000,24272.727272727272
Maruti Suzuki,Wagon-R,2019,42000.0,Automatic,first,Hybrid/CNG,415000,6000.0
Maruti Suzuki,S-Presso,2020,28000.0,Manual,first,Petrol,445000,4666.666666666667
Maruti Suzuki,Swift,2014,85000.0,Manual,first,Diesel,365000,7083.333333333333
Mitsubishi,Outlander,2011,130000.0,Automatic,second,Petrol,250000,8666.666666666666
Tata,Curvv,2019,22000.0,Automatic,second,Petrol,7200000,3142.8571428571427
Hyundai,i10,2014,80000.0,Automatic,second,Petrol,350000,6666.666666666667
Maruti Suzuki,Swift-Dzire,2017,75000.0,Manual,second,Petrol,450000,8333.333333333334
Toyota,Corolla Altis,2013,76000.0,Automatic,first,Hybrid/CNG,450000,5846.153846153846
Toyota,Estima,2012,45000.0,Automatic,first,Petrol,2300000,3214.285714285714
Renault,KWID,2017,39000.0,Automatic,first,Petrol,270000,4333.333333333333
Mahindra,XUV500,2014,110000.0,Manual,first,Diesel,875000,9166.666666666666
Hyundai,i10,2009,66000.0,Automatic,second,Petrol,275000,3882.3529411764707
Maruti Suzuki,Celerio,2017,59968.0,Manual,first,Petrol,385000,6663.111111111111
Audi,Q7,2020,44000.0,Automatic,first,Diesel,7174999,7333.333333333333
Maruti Suzuki,Eeco,2018,51000.0,Automatic,first,Hybrid/CNG,365000,6375.0
Hyundai,i20,2019,47000.0,Manual,first,Hybrid/CNG,575000,6714.285714285715
Toyota,Innova Crysta,2021,24000.0,Automatic,first,Diesel,3150000,4800.0
Maruti Suzuki,1000,2023,20000.0,Automatic,first,Hybrid/CNG,400000,6666.666666666667
Honda,City,2017,71000.0,Automatic,first,Hybrid/CNG,725000,7888.888888888889
Opel,Corsa,2004,70000.0,Manual,second,Petrol,68000,3181.818181818182
Hyundai,i10,2008,105000.0,Manual,second,Petrol,249000,5833.333333333333
Volkswagen,Virtus,2022,40000.0,Manual,second,Petrol,1199900,10000.0
Ford,Ikon,2009,95000.0,Manual,second,Diesel,150000,5588.235294117647
Mercedes-Benz,C-Class,2014,64000.0,Automatic,second,Diesel,1474000,5333.333333333333
Toyota,Innova Crysta,2018,85000.0,Automatic,first,Diesel,1690000,10625.0
Maruti Suzuki,Ciaz,2016,58000.0,Manual,first,Hybrid/CNG,575000,5800.0
Hyundai,Verna,2023,24600.0,Automatic,first,Petrol,1599000,8200.0
Hyundai,i20,2012,95000.0,Manual,second,Petrol,351000,6785.714285714285
MG,Gloster,2022,52000.0,Automatic,second,Diesel,3800000,13000.0
Skoda,Slavia,2022,20000.0,Automatic,first,Petrol,1100000,5000.0
Hyundai,Verna,2018,52536.0,Automatic,second,Hybrid/CNG,780000,6567.0
Honda,BRV,2016,38000.0,Automatic,second,Petrol,750000,3800.0
Honda,Amaze,2019,52400.0,Manual,second,Petrol,540000,7485.714285714285
Toyota,Innova Crysta,2020,22000.0,Manual,second,Diesel,2300000,3666.6666666666665
BMW,3 Series,2013,58000.0,Automatic,second,Diesel,2399000,4461.538461538462
Volkswagen,VentoTest,2012,100000.0,Manual,second,Diesel,375000,7142.857142857143
Hyundai,Elite i20,2017,26000.0,Manual,first,Petrol,585000,2888.8888888888887
Maruti Suzuki,Ertiga,2020,185000.0,Manual,first,Hybrid/CNG,720000,30833.333333333332
Lexus,NX,2018,71767.0,Automatic,first,Hybrid/CNG,3275000,8970.875
Volkswagen,Polo,2018,82886.0,Automatic,first,Diesel,785000,10360.75
Maruti Suzuki,Baleno,2017,90000.0,Manual,first,Diesel,650000,10000.0
Tata,Tiago,2024,3500.0,Automatic,first,Hybrid/CNG,820000,1750.0
Maruti Suzuki,Ertiga,2012,98580.0,Manual,first,Diesel,260000,7041.428571428572
Honda,Amaze,2018,52000.0,Automatic,second,Hybrid/CNG,590000,6500.0
Honda,Amaze,2020,64000.0,Automatic,second,Hybrid/CNG,550000,10666.666666666666
Maruti Suzuki,Baleno,2017,31235.0,Automatic,first,Hybrid/CNG,555000,3470.5555555555557
Maruti Suzuki,Alto-800,2013,82743.0,Manual,first,Petrol,215000,6364.846153846154
Honda,City ZX,2015,83000.0,Automatic,second,Petrol,560000,7545.454545454545
Maruti Suzuki,Celerio,2014,17000.0,Automatic,second,Petrol,345000,1416.6666666666667
BMW,5 Series Gt,2010,80000.0,Automatic,second,Diesel,933000,5000.0
Maruti Suzuki,Ritz,2016,135000.0,Manual,second,Diesel,299000,13500.0
Honda,City Hybrid eHEV,2022,32000.0,Automatic,first,Hybrid/CNG,1825000,8000.0
Maruti Suzuki,Alto K10,2018,11000.0,Automatic,second,Petrol,378000,1375.0
Maruti Suzuki,Baleno,2017,53000.0,Manual,first,Hybrid/CNG,595000,5888.888888888889
Kia,Seltos,2021,89000.0,Automatic,first,Diesel,1665000,17800.0
Maruti Suzuki,Wagon-R,2015,75000.0,Manual,second,Hybrid/CNG,299999,6818.181818181818
Hyundai,Creta,2020,74000.0,Automatic,first,Diesel,1499999,12333.333333333334
Maruti Suzuki,Alto-800,2022,3350.0,Manual,second,Petrol,390000,837.5
Tata,Nexon,2018,80000.0,Automatic,second,Diesel,760000,10000.0
Toyota,Etios,2018,90000.0,Manual,first,Diesel,830000,11250.0
Maruti Suzuki,Celerio,2017,43000.0,Manual,first,Hybrid/CNG,375000,4777.777777777777
Kia,Seltos,2021,16.0,Manual,first,Petrol,800000,3.2
Maruti Suzuki,Eeco,2015,,Automatic,second,Hybrid/CNG,260000,
Hyundai,Creta,2018,87695.0,Manual,first,Diesel,799999,10961.875
Maruti Suzuki,Celerio X,2019,59000.0,Manual,first,Hybrid/CNG,475000,8428.57142857143
Hyundai,Grand i10,2018,21000.0,Automatic,first,Petrol,465000,2625.0
Mahindra,Alturas G4,2019,30700.0,Automatic,first,Diesel,2390000,4385.714285714285
Hyundai,i20 Active,2017,69000.0,Manual,first,Petrol,470000,7666.666666666667
Maruti Suzuki,Alto,2010,100000.0,Manual,second,Petrol,225000,6250.0
Maruti Suzuki,Swift,2016,117592.0,Manual,first,Petrol,550000,11759.2
Mahindra,Bolero,2016,112000.0,Manual,first,Diesel,760000,11200.0
Nissan,Sunny,2013,111519.0,Manual,second,Diesel,185000,8578.384615384615
Maruti Suzuki,Wagon-R,2022,42000.0,Manual,first,Hybrid/CNG,575000,10500.0
Hyundai,Creta,2021,83000.0,Manual,first,Diesel,1290000,16600.0
Maruti Suzuki,Ignis,2019,82123.0,Automatic,first,Hybrid/CNG,455000,11731.857142857143
Volkswagen,Ameo,2018,106901.0,Automatic,first,Diesel,725000,13362.625
Maruti Suzuki,Alto-K10,2015,68000.0,Manual,second,Hybrid/CNG,275000,6181.818181818182
Maruti Suzuki,Celerio,2018,25193.0,Manual,first,Petrol,370000,3149.125
Maruti Suzuki,Celerio,2015,61479.0,Automatic,first,Petrol,365000,5589.0
Hyundai,Grand i10,2015,69000.0,Manual,second,Petrol,440000,6272.727272727273
Tata,Nexon,2021,31000.0,Manual,second,Hybrid/CNG,650000,6200.0
Nissan,Terrano,2014,150000.0,Manual,second,Diesel,570000,12500.0
Hyundai,i20,2011,82000.0,Manual,first,Petrol,240000,5466.666666666667
Hyundai,i20,2016,80000.0,Manual,first,Petrol,505000,8000.0
Mahindra,Marazzo,2018,95000.0,Manual,first,Diesel,875000,11875.0
BMW,X3,2012,100000.0,Automatic,second,Diesel,950000,7142.857142857143
Mahindra,Xylo,2013,16.0,Manual,first,Diesel,250000,1.2307692307692308
Fiat,Avventura,2016,63000.0,Manual,second,Diesel,410000,6300.0
Maruti Suzuki,Wagon-R-1-0,2024,10000.0,Automatic,first,Hybrid/CNG,830000,5000.0
Renault,KWID,2017,100000.0,Manual,first,Petrol,200000,11111.111111111111
Hyundai,Eon,2011,33000.0,Manual,second,Petrol,220000,2200.0
Maruti Suzuki,Ignis,2017,53000.0,Automatic,first,Petrol,550000,5888.888888888889
Nissan,Terrano,2013,99000.0,Manual,second,Diesel,420000,7615.384615384615
Maruti Suzuki,Wagon-R,2015,,Manual,second,Hybrid/CNG,215000,
Maruti Suzuki,Swift-Dzire,2011,190000.0,Manual,second,Hybrid/CNG,145000,12666.666666666666
Toyota,Camry,2019,16000.0,Automatic,first,Hybrid/CNG,3550000,2285.714285714286
Maruti Suzuki,Celerio,2016,90000.0,Automatic,first,Hybrid/CNG,360000,9000.0
Maruti Suzuki,Baleno,2017,33555.0,Automatic,first,Hybrid/CNG,499555,3728.3333333333335
Hyundai,Elite i20,2019,70000.0,Manual,second,Diesel,730000,10000.0
Maruti Suzuki,Swift-Dzire,2009,43256.0,Manual,second,Petrol,290000,2544.470588235294
Maruti Suzuki,Ertiga,2022,53000.0,Manual,first,Hybrid/CNG,1121000,13250.0
Maruti Suzuki,Swift,2010,99000.0,Manual,second,Diesel,285000,6187.5
Land Rover,Range Rover Evoque,2021,31527.0,Automatic,second,Diesel,5600000,6305.4
BMW,3 Series GT,2014,68000.0,Automatic,second,Diesel,1549000,5666.666666666667
Toyota,Fortuner,2014,175000.0,Automatic,second,Diesel,1225000,14583.333333333334
Maruti Suzuki,Alto,2008,89000.0,Automatic,first,Hybrid/CNG,120000,4944.444444444444
Honda,Amaze,2018,29295.0,Automatic,second,Petrol,530000,3661.875
Honda,City,2015,63007.0,Manual,first,Petrol,650000,5727.909090909091
Maruti Suzuki,Celerio,2014,61000.0,Automatic,first,Petrol,380000,5083.333333333333
Mercedes-Benz,GLS,2018,45000.0,Automatic,second,Diesel,6999999,5625.0
Maruti Suzuki,Celerio,2018,89124.0,Automatic,second,Petrol,485000,11140.5
Hyundai,i10,2012,76000.0,Manual,second,Hybrid/CNG,190000,5428.571428571428
Hyundai,Santro Xing,2012,83000.0,Manual,second,Petrol,149000,5928.571428571428
Hyundai,i20,2014,73000.0,Manual,second,Petrol,530000,6083.333333333333
Maruti Suzuki,Wagon-R,2016,91000.0,Manual,second,Hybrid/CNG,421000,9100.0
Toyota,Corolla Altis,2017,46868.0,Automatic,second,Petrol,724999,5207.555555555556
Mahindra,Scorpio,2017,71000.0,Manual,second,Diesel,870000,7888.888888888889
Maruti Suzuki,Swift,2018,62000.0,Automatic,second,Petrol,615000,7750.0
Hyundai,i10,2009,28.0,Automatic,second,Hybrid/CNG,105000,1.6470588235294117
Mercedes-Benz,E-Class,2014,80000.0,Automatic,second,Diesel,1395000,6666.666666666667
Maruti Suzuki,Wagon-R,2014,92000.0,Manual,first,Hybrid/CNG,295000,7666.666666666667
Maruti Suzuki,Wagon-R,2014,79000.0,Manual,second,Hybrid/CNG,325000,6583.333333333333
Mitsubishi,Pajero Sport,2015,80000.0,Automatic,second,Diesel,1340000,7272.727272727273
Toyota,Fortuner,2022,34000.0,Automatic,first,Diesel,4400000,8500.0
Mahindra,Scorpio,2020,153058.0,Manual,first,Diesel,995000,25509.666666666668
Tata,Nexon,2020,69000.0,Manual,first,Hybrid/CNG,675000,11500.0
Hyundai,Verna,2019,44500.0,Automatic,second,Hybrid/CNG,820000,6357.142857142857
Jaguar,Others,2014,74000.0,Automatic,first,Diesel,2250000,6166.666666666667
Volkswagen,Polo,2019,40000.0,Manual,first,Petrol,765000,5714.285714285715
Toyota,Innova,2015,111000.0,Manual,second,Diesel,750000,10090.90909090909
Renault,Triber,2021,70000.0,Manual,first,Petrol,615000,14000.0
Chevrolet,Cruze,2017,64000.0,Automatic,second,Diesel,585000,7111.111111111111
Honda,Amaze,2019,42000.0,Manual,second,Hybrid/CNG,555000,6000.0
Maruti Suzuki,Celerio,2015,60000.0,Automatic,second,Hybrid/CNG,325000,5454.545454545455
Honda,Jazz,2021,31000.0,Automatic,second,Petrol,840000,6200.0
Tata,Tiago,2023,27000.0,Automatic,first,Hybrid/CNG,670000,9000.0
Maruti Suzuki,Ertiga,2020,120000.0,Manual,second,Hybrid/CNG,875000,20000.0
Tata,Harrier,2021,47000.0,Automatic,first,Diesel,1175000,9400.0
Hyundai,i20,2011,30.0,Automatic,first,Hybrid/CNG,195000,2.0
Honda,Mobilio,2014,90000.0,Manual,second,Diesel,515000,7500.0
Hyundai,Grand i10 Nios,2021,55000.0,Manual,first,Hybrid/CNG,621000,11000.0
Mercedes-Benz,GLA Class,2015,72000.0,Automatic,first,Diesel,1651000,6545.454545454545
Hyundai,i10,2009,50000.0,Automatic,first,Hybrid/CNG,35000,2941.176470588235
Maruti Suzuki,Omni,2011,20.0,Automatic,second,Petrol,150000,1.3333333333333333
Renault,Triber,2021,40000.0,Automatic,first,Petrol,625000,8000.0
Toyota,Innova Crysta,2018,133000.0,Automatic,first,Diesel,1650000,16625.0
Maruti Suzuki,Wagon-R,2020,80000.0,Automatic,first,Hybrid/CNG,560000,13333.333333333334
Hyundai,Grand i10,2014,70000.0,Automatic,first,Petrol,390000,5833.333333333333
Ford,Endeavour,2019,63988.0,Automatic,first,Diesel,3100000,9141.142857142857
Volkswagen,Vento,2013,52000.0,Automatic,first,Petrol,440000,4000.0
Audi,A6,2017,43000.0,Automatic,second,Diesel,2950000,4777.777777777777
Hyundai,Verna,2016,65000.0,Automatic,first,Petrol,695000,6500.0
Toyota,Corolla,2007,80000.0,Automatic,first,Hybrid/CNG,165000,4210.526315789473
Maruti Suzuki,Alto-800,2013,80000.0,Manual,first,Hybrid/CNG,245000,6153.846153846154
Tata,Nano,2016,80000.0,Manual,second,Petrol,125000,8000.0
Mercedes-Benz,GLA,2019,33500.0,Automatic,first,Diesel,1850000,4785.714285714285
Honda,City,2010,96000.0,Automatic,second,Hybrid/CNG,275000,6000.0
Maruti Suzuki,Swift-Dzire,2012,74000.0,Manual,first,Petrol,320000,5285.714285714285
Hyundai,Elite i20,2014,107000.0,Manual,second,Diesel,400000,8916.666666666666
